Customer_Name,Account,Inventory_Barcode,Barcode,Location,Bin_Location,Item,Manufacturer,Product_Description,Pkg,On_Hand,On_Hand2,On_Order,Min,Max,Price,Total,Customer_Account,Web_Image,VendorCost,Check,QTY,Updated_Time,Customer_Inventory_ID,UserID
RFP Gatineau,39000,GA3107,620904 CBL-100U,VMI4 Garage,GA-1-11-F4,620904 CBL,GENERIC VENDOR,#14X1-1/2 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3343,850119 CBL-100U,VMI4 Garage,GA-3-3-A1,850119 CBL,GENERIC VENDOR,1/16X1 COTTER PIN PLN STL RND EXT PRONG,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3477,321750 CBL-100U,VMI4 Garage,GA-3-10-A3,321750 CBL,GENERIC VENDOR,#10-32X3/16 SSS KCP PLN UNF STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3478,321069 CBL-100U,VMI4 Garage,GA-3-10-A4,321069 CBL,GENERIC VENDOR,#6-32X3/16 SSS KCP PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3479,321764 CBL-100U,VMI4 Garage,GA-3-10-B1,321764 CBL,GENERIC VENDOR,#10-32X3/8 SSS KCP PLN UNF STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3481,321738 CBL-100U,VMI4 Garage,GA-3-10-B3,321738 CBL,GENERIC VENDOR,#10-32X1/4 SSS KCP PLN UNF STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3482,321056 CBL-100U,VMI4 Garage,GA-3-10-B4,321056 CBL,GENERIC VENDOR,#6-32X1/4 SSS KCP PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3486,321145 CBL-100U,VMI4 Garage,GA-3-10-C4,321145 CBL,GENERIC VENDOR,#8-32X3/16 SSS KCP PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3490,321131 CBL-100U,VMI4 Garage,GA-3-10-D4,321131 CBL,GENERIC VENDOR,#8-32X1/4 SSS KCP PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3494,320871 CBL-100U,VMI4 Garage,GA-3-10-E4,320871 CBL,GENERIC VENDOR,#10-24X1/4 SSS KCP PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4499,620484 CBL-100U,VMI3 TMP3,TP-D1,620484 CBL,GENERIC VENDOR,#6-X1/2 TAP SCREW IND HWH ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4501,620482 CBL-100U,VMI3 TMP3,TP-D1,620482 CBL,GENERIC VENDOR,#6-X1 TAP SCREW IND HWH ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4519,403056 CBL-100U,VMI3 TMP3,TP-D2,403056 CBL,GENERIC VENDOR,#6-32 MS NUT G2 ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4524,601626 CBL-100U,VMI3 TMP3,TP-D2,601626 CBL,GENERIC VENDOR,#6-32X1/4 MS RND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4526,601616 CBL-100U,VMI3 TMP3,TP-D2,601616 CBL,GENERIC VENDOR,#6-32X1 MS RND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4527,601640 CBL-100U,VMI3 TMP3,TP-D2,601640 CBL,GENERIC VENDOR,#8-32X1/4 MS RND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4530,601630 CBL-100U,VMI3 TMP3,TP-D2,601630 CBL,GENERIC VENDOR,#8-32X1 MS RND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4535,601687 CBL-100U,VMI3 TMP3,TP-D2,601687 CBL,GENERIC VENDOR,#10-32X1/4 MS RND SQ/SLOT ZC UNF STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4540,601321 CBL-100U,VMI3 TMP3,TP-D2,601321 CBL,GENERIC VENDOR,12-24X1/2 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4542,601164 CBL-100U,VMI3 TMP3,TP-D2,601164 CBL,GENERIC VENDOR,12-24X1 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4562,510278 CBL-100U,VMI3 TMP3,TP-D5,510278 CBL,GENERIC VENDOR,M4-0.7X10 SHCS CL12.9 FT PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4564,510286 CBL-100U,VMI3 TMP3,TP-D5,510286 CBL,GENERIC VENDOR,M4-0.7X20 SHCS PT CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4565,510289 CBL-100U,VMI3 TMP3,TP-D5,510289 CBL,GENERIC VENDOR,M4-0.7X25 SHCS FT CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4568,510349 CBL-100U,VMI3 TMP3,TP-D5,510349 CBL,GENERIC VENDOR,M5-0.8X20 SHCS FT CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4569,510352 CBL-100U,VMI3 TMP3,TP-D5,510352 CBL,GENERIC VENDOR,M5-0.8X25 SHCS FT CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4570,510353 CBL-100U,VMI3 TMP3,TP-D5,510353 CBL,GENERIC VENDOR,M5-0.8X30 SHCS CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4571,510368 CBL-100U,VMI3 TMP3,TP-D5,510368 CBL,GENERIC VENDOR,M6-1.0X10 SHCS CL12.9 FT PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4572,510373 CBL-100U,VMI3 TMP3,TP-D5,510373 CBL,GENERIC VENDOR,M6-1.0X12 SHCS PT CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4573,510383 CBL-100U,VMI3 TMP3,TP-D5,510383 CBL,GENERIC VENDOR,M6-1.0X16 SHCS CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4574,510393 CBL-100U,VMI3 TMP3,TP-D5,510393 CBL,GENERIC VENDOR,M6-1.0X20 SHCS FT CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4575,510397 CBL-100U,VMI3 TMP3,TP-D5,510397 CBL,GENERIC VENDOR,M6-1.0X25 SHCS FT CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4576,510399 CBL-100U,VMI3 TMP3,TP-D5,510399 CBL,GENERIC VENDOR,M6-1.0X30 SHCS CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5086,400646 CBL-100U,VMI6 MP6,MP6,400646 CBL,GENERIC VENDOR,1/4-20 FIN HEX NUT G5 ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5088,400651 CBL-100U,VMI6 MP6,MP6,400651 CBL,GENERIC VENDOR,3/8-16 FIN HEX NUT G5 ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5098,700173 CBL-100U,VMI6 MP6,MP6,700173 CBL,GENERIC VENDOR,1/4 FLAT WASHER SAE ZC THRU-HARD STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5099,700178 CBL-100U,VMI6 MP6,MP6,700178 CBL,GENERIC VENDOR,5/16 FLAT WASHER SAE ZC THRU-HARD STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5100,700177 CBL-100U,VMI6 MP6,MP6,700177 CBL,GENERIC VENDOR,3/8 FLAT WASHER SAE ZC THRU-HARD STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5101,700180 CBL-100U,VMI6 MP6,MP6,700180 CBL,GENERIC VENDOR,7/16 FLAT WASHER SAE ZC THRU-HARD STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5151,702158 CBL-100U,VMI6 MP6,MP6,702158 CBL,GENERIC VENDOR,7/16 LOCK WASHER ZC STL MEDIUM SPLIT,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1215,702237 CBL-100U,VMI1-MAIN STORES,CB-1K-B2,702237 CBL,GENERIC VENDOR,#6 LOCK WASHER A4 SS 316 MEDIUM SPLIT,100 100U,0,0,0,100,200,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1401,507183 CBL-100U,VMI1-MAIN STORES,CB-2L-E1,507183 CBL,GENERIC VENDOR,8-32X3/8 SHCS FT PLN UNC STL,100 100U,0,0,0,200,1200,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA4248,SS-600-6 VRL-EA,VMI1-MAIN STORES,1 CA1010K,SS-600-6 VRL,GROUPE SWAGELOK QUEBEC,"UNION 3/8"" TUBE FITTING S.S.",1 EA,0,0,8,1,2,,,,,,,,,,
RFP Gatineau,39000,GA1082,249724 CBL-20U,VMI1-MAIN STORES,BS-B1-3B,249724 CBL,GENERIC VENDOR,7/8-9X4 HHCS G5 PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1086,249729 CBL-20U,VMI1-MAIN STORES,BS-B1-5B,249729 CBL,GENERIC VENDOR,7/8-9X7 HHCS G5 PLN UNC,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1097,243713 CBL-EA,VMI1-MAIN STORES,BS-B2-2B,243713 CBL,GENERIC VENDOR,1-8X3-1/2 HHCS PT G5 PLN UNC STL,15 15U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1099,243767 CBL-EA,VMI1-MAIN STORES,BS-B2-3A,243767 CBL,GENERIC VENDOR,1-8X4-1/2 HHCS PT G5 PLN UNC STL,15 15U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1130,244341 CBL-5U,VMI1-MAIN STORES,CB-1C-C1,244341 CBL,GENERIC VENDOR,3/4-10X4 HHCS PT A4 SS 316 UNC,5 5U,0,0,0,25,50,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1357,509043 CBL-20U,VMI1-MAIN STORES,CB-2J-A2,509043 CBL,GENERIC VENDOR,5/8-11X1-1/4 SHCS PT SS316 UNC,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1358,509042 CBL-20U,VMI1-MAIN STORES,CB-2J-A3,509042 CBL,GENERIC VENDOR,5/8-11X1-1/2 SHCS A4 SS 316 UNC,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1359,509045 CBL-20U,VMI1-MAIN STORES,CB-2J-B1,509045 CBL,GENERIC VENDOR,5/8-11X2 SHCS A4 SS 316 UNC,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1360,509046 CBL-20U,VMI1-MAIN STORES,CB-2J-B2,509046 CBL,GENERIC VENDOR,5/8-11X2-1/2 SHCS A4 SS 316 UNC,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1399,509046 CBL-20U-EXT1,VMI1-MAIN STORES,CB-2L-D2,509046 CBL,GENERIC VENDOR,5/8-11X2-1/2 SHCS A4 SS 316 UNC,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1484,251793 CBL-5U,VMI1-MAIN STORES,CB-3E-D2,251793 CBL,GENERIC VENDOR,M16-2.0X160 HHCS PT CL8.8 ZC D931 UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1485,251793 CBL-5U-EXT1,VMI1-MAIN STORES,CB-3E-E1,251793 CBL,GENERIC VENDOR,M16-2.0X160 HHCS PT CL8.8 ZC D931 UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1486,251793 CBL-5U-EXT2,VMI1-MAIN STORES,CB-3E-F1,251793 CBL,GENERIC VENDOR,M16-2.0X160 HHCS PT CL8.8 ZC D931 UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1516,509165 CBL-5U,VMI1-MAIN STORES,CB-3G-A1,509165 CBL,GENERIC VENDOR,M16-2.0X160 SHCS CL8.8 PLN UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1517,509167 CBL-5U,VMI1-MAIN STORES,CB-3G-A2,509167 CBL,GENERIC VENDOR,M16-2.0X180 SHCS CL8.8 PLN UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1524,509295 CBL-5U,VMI1-MAIN STORES,CB-3G-C3,509295 CBL,GENERIC VENDOR,M24-3.0X60 SHCS CL8.8 PLN UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1631,507479 CBL-20U,VMI1-MAIN STORES,CB-4G-B1,507479 CBL,GENERIC VENDOR,3/4-10X3-1/4 SHCS PLN UNC STL,1 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1645,507583 CBL-20U,VMI1-MAIN STORES,CB-4H-E2,507583 CBL,GENERIC VENDOR,5/8-11X2-1/2 SHCS PLN;UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1658,246961 CBL-20U,VMI1-MAIN STORES,CB-4K-C1,246961 CBL,GENERIC VENDOR,5/8-11X2-1/2 HHCS PT G5 PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1673,244337 CBL-5U,VMI4 Garage,GA-B1-10E,244337 CBL,GENERIC VENDOR,3/4-10X4 HHCS PT G8 ZY UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1674,244297 CBL-5U,VMI4 Garage,GA-B1-10F,244297 CBL,GENERIC VENDOR,3/4-10X4-1/2 HHCS PT G8 ZY UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1733,245170 CBL-5U,VMI4 Garage,GA-B1-7B,245170 CBL,GENERIC VENDOR,3/8-16X3-1/2 HHCS PT G8 ZY UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1749,249388 CBL-20U,VMI4 Garage,GA-B1-9B,249388 CBL,GENERIC VENDOR,9/16-12X3 ;HHCS; G2 ZC UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1952,328557 CBL-EA,VMI5 Mechanical Repair,MS-B3-11B,328557 CBL,GENERIC VENDOR,7/8-9X5 SSS CP SQ HD PLN UNC STL,15 15U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1956,328003 CBL-EA,VMI5 Mechanical Repair,MS-B3-12B,328003 CBL,GENERIC VENDOR,1-8X2 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1958,328013 CBL-EA,VMI5 Mechanical Repair,MS-B3-12E,328013 CBL,GENERIC VENDOR,1-8X3 SSS CP SQ HD PLN UNC STL,15 15U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1986,321605 CBL-20U,VMI5 Mechanical Repair,MS-B3-4D,321605 CBL,GENERIC VENDOR,5/8-11X1-1/4 SSS CP PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1987,321600 CBL-20U,VMI5 Mechanical Repair,MS-B3-4E,321600 CBL,GENERIC VENDOR,5/8-11X1-1/2 SSS CP PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1988,321614 CBL-20U,VMI5 Mechanical Repair,MS-B3-4F,321614 CBL,GENERIC VENDOR,5/8-11X2 SSS CP PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1989,321618 CBL-20U,VMI5 Mechanical Repair,MS-B3-4G,321618 CBL,GENERIC VENDOR,5/8-11X2-1/2 SSS CP PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1994,321618 CBL-20U-EXT1,VMI5 Mechanical Repair,MS-B3-5D,321618 CBL,GENERIC VENDOR,5/8-11X2-1/2 SSS CP PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1995,321413 CBL-20U,VMI5 Mechanical Repair,MS-B3-5E,321413 CBL,GENERIC VENDOR,3/4-10X3 SSS CP PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2007,328352 CBL-5U,VMI5 Mechanical Repair,MS-B3-7C,328352 CBL,GENERIC VENDOR,3/8-16X3-1/2 SSS CP SQ HD PLN UNC STL,5 5U,0,0,0,5,10,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2025,328262 CBL-20U,VMI5 Mechanical Repair,MS-B4-10C,328262 CBL,GENERIC VENDOR,3/4-10X2-1/4 ST PLN SQ HD SET SCW CP,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2026,328257 CBL-20U,VMI5 Mechanical Repair,MS-B4-10D,328257 CBL,GENERIC VENDOR,3/4-10X2-1/2 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2027,328268 CBL-20U,VMI5 Mechanical Repair,MS-B4-10E,328268 CBL,GENERIC VENDOR,3/4-10X3 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2028,328274 CBL-20U,VMI5 Mechanical Repair,MS-B4-10F,328274 CBL,GENERIC VENDOR,3/4-10X3-1/2 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2029,328530 CBL-EA,VMI5 Mechanical Repair,MS-B4-11A,328530 CBL,GENERIC VENDOR,7/8-9X1-1/2 ST PLN SQ HD SET SCW CP,20 20U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2031,328534 CBL-EA,VMI5 Mechanical Repair,MS-B4-11C,328534 CBL,GENERIC VENDOR,7/8-9X2 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2032,328544 CBL-EA,VMI5 Mechanical Repair,MS-B4-11D,328544 CBL,GENERIC VENDOR,7/8-9X3 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2033,328547 CBL-EA,VMI5 Mechanical Repair,MS-B4-11E,328547 CBL,GENERIC VENDOR,7/8-9X3-1/2 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2034,328551 CBL-EA,VMI5 Mechanical Repair,MS-B4-11F,328551 CBL,GENERIC VENDOR,7/8-9X4 SSS CP SQ HD PLN UNC STL,15 15U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2092,328440 CBL-20U,VMI5 Mechanical Repair,MS-B4-9A,328440 CBL,GENERIC VENDOR,5/8-11X1-1/2 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2093,328449 CBL-20U,VMI5 Mechanical Repair,MS-B4-9B,328449 CBL,GENERIC VENDOR,5/8-11X1-3/4 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2094,328456 CBL-20U,VMI5 Mechanical Repair,MS-B4-9C,328456 CBL,GENERIC VENDOR,5/8-11X2 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2096,328462 CBL-20U,VMI5 Mechanical Repair,MS-B4-9E,328462 CBL,GENERIC VENDOR,5/8-11X2-1/2 SSS CP SQ HD PLN UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2099,242668 CBL-50U,VMI5 Mechanical Repair,MS-B5-1B,242668 CBL,GENERIC VENDOR,1/4-20X3-1/2 HHCS PT G5 ZC UNC STL,1 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2100,242781 CBL-50U,VMI5 Mechanical Repair,MS-B5-1C,242781 CBL,GENERIC VENDOR,1/4-20X4 HHCS PT G5 ZC UNC STL,1 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2106,245377 CBL-5U,VMI5 Mechanical Repair,MS-B5-3A,245377 CBL,GENERIC VENDOR,3/8-16X6-1/2 HHCS PT G5 ZC UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2123,244150 CBL-20U,VMI5 Mechanical Repair,MS-B5-7D,244150 CBL,GENERIC VENDOR,3/4-10X2-1/2 HHCS G5 ZC UNC STL,20 20U,0,0,0,25,50,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2153,247119 CBL-10U,VMI5 Mechanical Repair,MS-B6-6D,247119 CBL,GENERIC VENDOR,5/8-11X4-1/2 HHCS PT G5 ZC UNC STL,1 10U,0,0,0,2,12,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2161,248995 CBL-20U,VMI5 Mechanical Repair,MS-B6-8D,248995 CBL,GENERIC VENDOR,7/8-9X3-1/2 HHCS PT G5 ZC UNC STL,1 20U,0,0,0,5,30,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2180,249396 CBL-20U,VMI5 Mechanical Repair,MS-B7-5A,249396 CBL,GENERIC VENDOR,5/8-11X2-1/2 ;HHCS; G2 FT ZC UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2206,248010 CBL-EA,VMI5 Mechanical Repair,MS-B8-3B,248010 CBL,GENERIC VENDOR,7/16-14X4-1/2 HHCS PT G5 ZC UNC STL,25 EA,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2209,241890 CBL-5U,VMI5 Mechanical Repair,MS-B8-4A,241890 CBL,GENERIC VENDOR,1/2-13X5 HHCS PT G5 ZC UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2221,244375 CBL-20U,VMI5 Mechanical Repair,MS-B8-7A,244375 CBL,GENERIC VENDOR,3/4-10X5 HHCS PT G5 ZC UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2250,246962 CBL-20U-EXT1,VMI5 Mechanical Repair,MS-B9-5D,246962 CBL,GENERIC VENDOR,5/8-11X2-1/2 HHCS FT G5 ZC UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2399,246288 CBL-25U,VMI3 TMP3,TMP-2-3F,246288 CBL,GENERIC VENDOR,5/16-18X4 HHCS PT G5 ZC UNC STL,1 25U,0,0,0,5,30,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2407,245165 CBL-5U,VMI3 TMP3,TMP-2-5B,245165 CBL,GENERIC VENDOR,3/8-16X3-1/2 HHCS PT G5 ZC UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2409,245256 CBL-25U,VMI3 TMP3,TMP-2-5D,245256 CBL,GENERIC VENDOR,3/8-16X4-1/2 HHCS PT G5 ZC UNC STL,1 25U,0,0,0,5,30,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2422,241704 CBL-25U,VMI3 TMP3,TMP-2-7E,241704 CBL,GENERIC VENDOR,1/2-13X3-1/2 HHCS PT G5 ZC UNC STL,1 25U,0,0,0,5,30,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2424,241890 CBL-5U,VMI3 TMP3,TMP-2-8A,241890 CBL,GENERIC VENDOR,1/2-13X5 HHCS PT G5 ZC UNC STL,5 5U,0,0,0,1,6,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2433,246962 CBL-20U-EXT2,VMI3 TMP3,TMP-2-9D,246962 CBL,GENERIC VENDOR,5/8-11X2-1/2 HHCS PT G5 ZC UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2434,246962 CBL-20U-EXT3,VMI3 TMP3,TMP-2-9E,246962 CBL,GENERIC VENDOR,5/8-11X2-1/2 HHCS PT G5 ZC UNC STL,20 20U,0,0,0,4,24,,,NULL,NULL,,NULL,,,,NULL
